BASE_YM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,SIGNGU_ACCTO_FCLTY_CO,SIGNGU_ACCTO_POPLTN_CO,PSNBY_FCLTY_CO,PSNBY_FCL_CO_RANK_CO
202101,1100000000,서울특별시,1159000000,동작구,67,390433,0.00017,191
202101,1100000000,서울특별시,1162000000,관악구,21,494175,0.00004,229
202101,1100000000,서울특별시,1165000000,서초구,204,424707,0.00048,131
202101,1100000000,서울특별시,1168000000,강남구,165,538536,0.00031,162
202101,1100000000,서울특별시,1171000000,송파구,46,667222,0.00007,222
202101,1100000000,서울특별시,1174000000,강동구,28,461334,0.00006,225
202101,2600000000,부산광역시,2611000000,중구,13,41549,0.00031,159
202101,2600000000,부산광역시,2614000000,서구,47,107978,0.00044,138
202101,2600000000,부산광역시,2617000000,동구,68,88763,0.00077,97
202101,2600000000,부산광역시,2620000000,영도구,44,113048,0.00039,149
202101,2600000000,부산광역시,2623000000,부산진구,31,359978,0.00009,216
202101,2600000000,부산광역시,2626000000,동래구,37,270695,0.00014,202
202101,2600000000,부산광역시,2629000000,남구,85,267351,0.00032,158
202101,2600000000,부산광역시,2632000000,북구,71,283452,0.00025,173
202101,2600000000,부산광역시,2635000000,해운대구,81,401710,0.0002,183
202101,2600000000,부산광역시,2638000000,사하구,52,311052,0.00017,195
202101,2600000000,부산광역시,2641000000,금정구,69,231959,0.0003,165
202101,2600000000,부산광역시,2644000000,강서구,181,138610,0.00131,73
202101,2600000000,부산광역시,2647000000,연제구,35,208900,0.00017,194
202101,2600000000,부산광역시,2650000000,수영구,76,176742,0.00043,139
202101,2600000000,부산광역시,2653000000,사상구,102,212173,0.00048,130
202101,2600000000,부산광역시,2671000000,기장군,127,175428,0.00072,102
202101,2700000000,대구광역시,2711000000,중구,34,76382,0.00045,135
202101,2700000000,대구광역시,2714000000,동구,83,341498,0.00024,176
202101,2700000000,대구광역시,2717000000,서구,117,170383,0.00069,107
202101,2700000000,대구광역시,2720000000,남구,57,146428,0.00039,148
202101,2700000000,대구광역시,2723000000,북구,136,439906,0.00031,161
202101,2700000000,대구광역시,2726000000,수성구,57,424112,0.00013,203
202101,2700000000,대구광역시,2729000000,달서구,202,557404,0.00036,153
202101,2700000000,대구광역시,2771000000,달성군,156,259700,0.0006,117
202101,2800000000,인천광역시,2811000000,중구,22,139762,0.00016,197
202101,2800000000,인천광역시,2814000000,동구,53,62485,0.00085,91
202101,2800000000,인천광역시,2817700000,미추홀구,121,404843,0.0003,164
202101,2800000000,인천광역시,2818500000,연수구,46,388409,0.00012,208
202101,2800000000,인천광역시,2820000000,남동구,52,524800,0.0001,212
202101,2800000000,인천광역시,2823700000,부평구,133,494487,0.00027,171
202101,2800000000,인천광역시,2824500000,계양구,24,296200,0.00008,217
202101,2800000000,인천광역시,2826000000,서구,219,541823,0.0004,144
202101,2800000000,인천광역시,2871000000,강화군,172,69245,0.00248,34
202101,2800000000,인천광역시,2872000000,옹진군,75,20398,0.00368,21
202101,2900000000,광주광역시,2911000000,동구,71,102877,0.00069,106
202101,2900000000,광주광역시,2914000000,서구,162,296036,0.00055,127
202101,2900000000,광주광역시,2915500000,남구,152,214532,0.00071,104
202101,2900000000,광주광역시,2917000000,북구,188,430516,0.00044,137
202101,2900000000,광주광역시,2920000000,광산구,172,405154,0.00042,140
202101,3000000000,대전광역시,3011000000,동구,99,223727,0.00044,136
202101,3000000000,대전광역시,3014000000,중구,109,235164,0.00046,133
202101,3000000000,대전광역시,3017000000,서구,75,477326,0.00016,198
202101,3000000000,대전광역시,3020000000,유성구,226,350875,0.00064,109
202101,3000000000,대전광역시,3023000000,대덕구,31,176199,0.00018,187
202101,3100000000,울산광역시,3111000000,중구,85,217191,0.00039,147
202101,3100000000,울산광역시,3114000000,남구,34,319780,0.00011,211
202101,3100000000,울산광역시,3117000000,동구,46,156596,0.00029,167
202101,3100000000,울산광역시,3120000000,북구,47,219175,0.00021,178
202101,3100000000,울산광역시,3171000000,울주군,84,222628,0.00038,151
202101,3600000000,세종특별자치시,3611000000,세종시,73,357871,0.0002,182
202101,4100000000,경기도,4111000000,수원시,249,1185741,0.00021,179
202101,4100000000,경기도,4113000000,성남시,235,939774,0.00025,174
202101,4100000000,경기도,4115000000,의정부시,135,462499,0.00029,168
202101,4100000000,경기도,4117000000,안양시,34,549730,0.00006,224
202101,4100000000,경기도,4119000000,부천시,380,817449,0.00046,132
202101,4100000000,경기도,4121000000,광명시,29,297748,0.0001,214
202101,4100000000,경기도,4122000000,평택시,226,540929,0.00042,141
202101,4100000000,경기도,4125000000,동두천시,129,94443,0.00137,70
202101,4100000000,경기도,4127000000,안산시,114,655733,0.00017,188
202101,4100000000,경기도,4128000000,고양시,310,1081175,0.00029,169
202101,4100000000,경기도,4129000000,과천시,49,64549,0.00076,99
202101,4100000000,경기도,4131000000,구리시,53,197217,0.00027,172
202101,4100000000,경기도,4136000000,남양주시,142,714822,0.0002,184
202101,4100000000,경기도,4137000000,오산시,80,230042,0.00035,154
202101,4100000000,경기도,4139000000,시흥시,157,504935,0.00031,160
202101,4100000000,경기도,4141000000,군포시,30,273542,0.00011,209
202101,4100000000,경기도,4143000000,의왕시,21,163585,0.00013,204
202101,4100000000,경기도,4145000000,하남시,51,295122,0.00017,189
202101,4100000000,경기도,4146000000,용인시,264,1075045,0.00025,175
202101,4100000000,경기도,4148000000,파주시,110,466539,0.00024,177
202101,4100000000,경기도,4150000000,이천시,120,218651,0.00055,126
202101,4100000000,경기도,4155000000,안성시,77,187232,0.00041,142
202101,4100000000,경기도,4157000000,김포시,36,477332,0.00008,219
202101,4100000000,경기도,4159000000,화성시,296,857550,0.00035,155
202101,4100000000,경기도,4161000000,광주시,59,382578,0.00015,199
202101,4100000000,경기도,4163000000,양주시,230,231241,0.00099,83
202101,4100000000,경기도,4165000000,포천시,102,147393,0.00069,105
202101,4100000000,경기도,4167000000,여주시,69,112044,0.00062,113
202101,4100000000,경기도,4180000000,연천군,78,43438,0.0018,49
202101,4100000000,경기도,4182000000,가평군,76,62399,0.00122,77
202101,4100000000,경기도,4183000000,양평군,92,119022,0.00077,96
202101,4200000000,강원도,4211000000,춘천시,205,282693,0.00073,101
202101,4200000000,강원도,4213000000,원주시,350,354664,0.00099,84
202101,4200000000,강원도,4215000000,강릉시,354,213412,0.00166,53
202101,4200000000,강원도,4217000000,동해시,80,90416,0.00088,88
202101,4200000000,강원도,4219000000,태백시,150,42586,0.00352,25
202101,4200000000,강원도,4221000000,속초시,72,82652,0.00087,89
202101,4200000000,강원도,4223000000,삼척시,89,64946,0.00137,69
202101,4200000000,강원도,4272000000,홍천군,169,69142,0.00244,35
202101,4200000000,강원도,4273000000,횡성군,144,46441,0.0031,27
202101,4200000000,강원도,4275000000,영월군,153,38565,0.00397,18
202101,4200000000,강원도,4276000000,평창군,96,41587,0.00231,38
202101,4200000000,강원도,4277000000,정선군,72,36783,0.00196,45
202101,4200000000,강원도,4278000000,철원군,33,44563,0.00074,100
202101,4200000000,강원도,4279000000,화천군,39,24732,0.00158,57
202101,4200000000,강원도,4280000000,양구군,57,22161,0.00257,32
202101,4200000000,강원도,4281000000,인제군,42,31720,0.00132,72
202101,4200000000,강원도,4282000000,고성군,56,26687,0.0021,42
202101,4200000000,강원도,4283000000,양양군,79,27946,0.00283,28
202101,4300000000,충청북도,4311000000,청주시,898,845710,0.00106,82
202101,4300000000,충청북도,4313000000,충주시,321,210139,0.00153,61
202101,4300000000,충청북도,4315000000,제천시,39,132759,0.00029,166
202101,4300000000,충청북도,4372000000,보은군,51,32364,0.00158,58
202101,4300000000,충청북도,4373000000,옥천군,299,50468,0.00592,6
202101,4300000000,충청북도,4374000000,영동군,73,47230,0.00155,60
202101,4300000000,충청북도,4374500000,증평군,10,36807,0.00027,170
202101,4300000000,충청북도,4375000000,진천군,214,83849,0.00255,33
202101,4300000000,충청북도,4376000000,괴산군,23,38338,0.0006,118
202101,4300000000,충청북도,4377000000,음성군,129,92945,0.00139,68
202101,4300000000,충청북도,4380000000,단양군,31,29049,0.00107,81
202101,4400000000,충청남도,4413000000,천안시,123,658488,0.00019,185
202101,4400000000,충청남도,4415000000,공주시,75,104442,0.00072,103
202101,4400000000,충청남도,4418000000,보령시,61,99964,0.00061,114
202101,4400000000,충청남도,4420000000,아산시,187,316740,0.00059,120
202101,4400000000,충청남도,4421000000,서산시,103,175543,0.00059,121
202101,4400000000,충청남도,4423000000,논산시,66,116587,0.00057,124
202101,4400000000,충청남도,4425000000,계룡시,42,42809,0.00098,85
202101,4400000000,충청남도,4427000000,당진시,76,166189,0.00046,134
202101,4400000000,충청남도,4471000000,금산군,72,51262,0.0014,67
202101,4400000000,충청남도,4476000000,부여군,59,65202,0.0009,86
202101,4400000000,충청남도,4477000000,서천군,29,51742,0.00056,125
202101,4400000000,충청남도,4479000000,청양군,42,30840,0.00136,71
202101,4400000000,충청남도,4480000000,홍성군,38,99850,0.00038,150
202101,4400000000,충청남도,4481000000,예산군,207,78129,0.00265,30
202101,4400000000,충청남도,4482500000,태안군,23,62050,0.00037,152
202101,4500000000,전라북도,4511000000,전주시,42,657661,0.00006,223
202101,4500000000,전라북도,4513000000,군산시,33,267798,0.00012,206
202101,4500000000,전라북도,4514000000,익산시,146,281539,0.00052,129
202101,4500000000,전라북도,4518000000,정읍시,168,108470,0.00155,59
202101,4500000000,전라북도,4519000000,남원시,48,80570,0.0006,119
202101,4500000000,전라북도,4521000000,김제시,48,82326,0.00058,122
202101,4500000000,전라북도,4571000000,완주군,100,91450,0.00109,80
202101,4500000000,전라북도,4572000000,진안군,158,25344,0.00623,5
202101,4500000000,전라북도,4573000000,무주군,38,24046,0.00158,56
202101,4500000000,전라북도,4574000000,장수군,43,22081,0.00195,46
202101,4500000000,전라북도,4575000000,임실군,48,27248,0.00176,51
202101,4500000000,전라북도,4577000000,순창군,24,27665,0.00087,90
202101,4500000000,전라북도,4579000000,고창군,43,54512,0.00079,94
202101,4500000000,전라북도,4580000000,부안군,83,52038,0.00159,55
202101,4600000000,전라남도,4611000000,목포시,183,223362,0.00082,92
202101,4600000000,전라남도,4613000000,여수시,322,280497,0.00115,78
202101,4600000000,전라남도,4615000000,순천시,424,282618,0.0015,63
202101,4600000000,전라남도,4617000000,나주시,47,115855,0.00041,143
202101,4600000000,전라남도,4623000000,광양시,120,151045,0.00079,93
202101,4600000000,전라남도,4671000000,담양군,42,46475,0.0009,87
202101,4600000000,전라남도,4672000000,곡성군,18,27982,0.00064,110
202101,4600000000,전라남도,4673000000,구례군,36,25573,0.00141,66
202101,4600000000,전라남도,4677000000,고흥군,267,63869,0.00418,15
202101,4600000000,전라남도,4678000000,보성군,65,40430,0.00161,54
202101,4600000000,전라남도,4679000000,화순군,245,62455,0.00392,19
202101,4600000000,전라남도,4680000000,장흥군,46,37689,0.00122,76
202101,4600000000,전라남도,4681000000,강진군,91,34568,0.00263,31
202101,4600000000,전라남도,4682000000,해남군,76,68736,0.00111,79
202101,4600000000,전라남도,4683000000,영암군,34,53687,0.00063,112
202101,4600000000,전라남도,4684000000,무안군,53,86940,0.00061,115
202101,4600000000,전라남도,4686000000,함평군,117,31992,0.00366,22
202101,4600000000,전라남도,4687000000,영광군,235,53048,0.00443,14
202101,4600000000,전라남도,4688000000,장성군,158,44330,0.00356,24
202101,4600000000,전라남도,4689000000,완도군,62,49811,0.00124,75
202101,4600000000,전라남도,4690000000,진도군,151,30845,0.0049,11
202101,4600000000,전라남도,4691000000,신안군,105,38768,0.00271,29
202101,4700000000,경상북도,4711000000,포항시,394,502736,0.00078,95
202101,4700000000,경상북도,4713000000,경주시,435,253475,0.00172,52
202101,4700000000,경상북도,4715000000,김천시,541,140511,0.00385,20
202101,4700000000,경상북도,4717000000,안동시,493,158675,0.00311,26
202101,4700000000,경상북도,4719000000,구미시,140,415949,0.00034,156
202101,4700000000,경상북도,4721000000,영주시,508,103043,0.00493,10
202101,4700000000,경상북도,4723000000,영천시,205,101799,0.00201,44
202101,4700000000,경상북도,4725000000,상주시,694,97159,0.00714,3
202101,4700000000,경상북도,4728000000,문경시,345,70919,0.00486,12
202101,4700000000,경상북도,4729000000,경산시,579,264150,0.00219,40
202101,4700000000,경상북도,4772000000,군위군,160,23216,0.00689,4
202101,4700000000,경상북도,4773000000,의성군,293,51601,0.00568,8
202101,4700000000,경상북도,4775000000,청송군,16,25030,0.00064,111
202101,4700000000,경상북도,4776000000,영양군,98,16638,0.00589,7
202101,4700000000,경상북도,4777000000,영덕군,64,36245,0.00177,50
202101,4700000000,경상북도,4782000000,청도군,214,42245,0.00507,9
202101,4700000000,경상북도,4783000000,고령군,40,31310,0.00128,74
202101,4700000000,경상북도,4784000000,성주군,63,43335,0.00145,64
202101,4700000000,경상북도,4785000000,칠곡군,277,114777,0.00241,36
202101,4700000000,경상북도,4790000000,예천군,263,55709,0.00472,13
202101,4700000000,경상북도,4792000000,봉화군,293,31407,0.00933,1
202101,4700000000,경상북도,4793000000,울진군,28,48675,0.00058,123
202101,4700000000,경상북도,4794000000,울릉군,37,9035,0.0041,17
202101,4800000000,경상남도,4812000000,창원시,111,1036203,0.00011,210
202101,4800000000,경상남도,4817000000,진주시,26,348022,0.00007,220
202101,4800000000,경상남도,4822000000,통영시,291,128084,0.00227,39
202101,4800000000,경상남도,4824000000,사천시,76,111005,0.00068,108
202101,4800000000,경상남도,4825000000,김해시,53,542296,0.0001,213
202101,4800000000,경상남도,4827000000,밀양시,219,104687,0.00209,43
202101,4800000000,경상남도,4831000000,거제시,42,245492,0.00017,192
202101,4800000000,경상남도,4833000000,양산시,141,352421,0.0004,146
202101,4800000000,경상남도,4872000000,의령군,232,26778,0.00866,2
202101,4800000000,경상남도,4873000000,함안군,97,64036,0.00151,62
202101,4800000000,경상남도,4874000000,창녕군,37,61305,0.0006,116
202101,4800000000,경상남도,4882000000,고성군,108,51372,0.0021,41
202101,4800000000,경상남도,4884000000,남해군,179,42855,0.00418,16
202101,4800000000,경상남도,4885000000,하동군,34,44673,0.00076,98
202101,4800000000,경상남도,4886000000,산청군,64,34809,0.00184,48
202101,4800000000,경상남도,4887000000,함양군,93,39013,0.00238,37
202101,4800000000,경상남도,4888000000,거창군,118,61474,0.00192,47
202101,4800000000,경상남도,4889000000,합천군,159,43871,0.00362,23
